view_count;likes;dislikes;comment_count
1292357;35656;336;1223
63245376;3934809;95111;349409
765319;68541;1339;8868
3441512;225650;2735;10584
495913;5254;227;3688
1130352;41508;432;1341
7305087;391887;4898;4781
1679269;123690;349;4550
43498154;2640613;55028;2430
4367706;132108;2890;2978
389881;6658;241;1432
1191430;11335;151;967
14581051;567204;21065;2721
1807722;116092;938;2830
181999;9670;41;1275
4140869;77961;2375;5841
14556526;435804;11841;36423
513890;29411;263;828
3917431;108831;2060;7017
28473946;393213;12924;29140
10844111;472267;17752;4682
325811;1524;294;322
291731;21187;155;737
4973684;244117;3135;5450
94781;11905;104;236
2368879;80967;571;3420
649846;20043;456;301
4000795;246796;5836;498
231873;7980;56;502
2466250;140721;5181;9054
5588072;32078;3245;1339
87155;634;33;230
4900761;127708;1992;10806
437123;3079;195;1867
1116148;27430;526;1395
7752477;179888;2013;6133
933684;38885;976;154
2810900;53363;854;8375
141943;1778;61;183
11086452;415267;12527;8599
368480;1466;3556;2983
35055310;688200;19410;29821
63307236;2401729;148279;5761
733966;4074;3837;1131
224058844;1745300;53242;41280
1179039;105800;494;9723
857295;8771;262;973
325929;7402;60;1092
189350;4740;90;783
734276;79320;595;3785
277738;26945;1813;369
1163848;14847;399;4466
2550333;55532;610;2013
233496;8658;43;351
114377;643;191;469
3214829;104805;427;2954
24779027;1996299;30863;5320
1858719;54166;1165;7067
1190701;16198;283;1557
74870;1729;33;202
2365159;133605;4979;2739
1870148;5449;466;808
1686857;93380;557;3269
7705074;20411;802;2841
241995;26509;100;1633
2871479;74955;1866;891
4618645;146994;2502;4242
2790596;192741;1277;14884
939814;16493;412;2704
5754290;306511;2404;34482
1473135;19774;455;1229
38897314;3045849;8928;145698
4762606;287994;12382;15484
27045145;282955;9391;6298
1960642;48752;941;9364
1347753;46142;729;2507
720921;23153;439;1139
13101341;721163;12949;5807
3004717;14209;354;566
839733;14999;294;3435
319138;15528;337;2774
334983;13981;536;2544
873624;30900;213;4032
1136652;36213;869;2453
257235;1145;4955;1838
6094627;397582;8741;1952
544651;41631;206;2952
674391;6667;5063;1070
372272;12828;129;223
232765;10320;79;385
1436632;33886;670;2699
657960;52585;166;4804
8118110;109064;4707;4147
4945924;472005;4338;22373
330392;19537;270;793
388009;12104;353;1169
1772045;14911;820;4890
188368425;6710839;187361;328898
2743421;175102;1702;4271
1279856;33263;788;3208
12414649;426090;11495;23907
12375631;880779;16342;6657
273833;9206;224;679
6262965;257897;3978;8223
953234;43004;374;1767
14438089;390835;5021;10726
40913274;497050;19347;3398
3337163;222779;4572;11956
78241788;1459225;100568;97702
1136137;13878;372;402
4008406;168126;1702;10410
24472;2911;247;9
322922;42683;298;1157
3595011;142029;1271;4436
2303817;69811;2087;956
57792;2796;578;135
4001215;295666;1599;12279
2996710;224792;2304;5465
135511;4345;50;345
1045451;16706;375;1559
277545;6353;125;219
3498328;143029;4262;5809
1213153;9874;7249;1542
681202;39000;363;1793
203156;2754;49;411
728119;76022;3696;2460
2468888;47556;1879;1384
25866644;361975;9935;11317
444995;22955;301;2553
3194450;161914;1049;7210
812689;93937;435;8885
9116825;389695;26170;2258
1377354;76632;540;2639
7572465;301306;8370;36458
3481169;206132;960;10475
1533490;31710;1551;4018
1111641;36812;823;2204
45758129;1315528;96924;5825
47881040;1986370;31085;4134
1301583;35560;650;1379
4079017;180962;1769;9658
1375443;9089;391;1230
277820;8529;738;876
2594085;103932;1004;6400
507159;4805;103;540
209175;15270;187;784
108268;5194;242;210
468573;44071;449;1422
384462;8122;135;426
2060601;41228;685;1298
218427;272;968;515
10436579;604561;8584;39526
6383399;157020;2086;3259
2688118;111741;1026;2354
169049;20436;652;817
570563;24296;3092;1412
658386;9737;270;5336
1500217;48787;887;1508
270674;18032;274;1375
1310551;143410;980;774
2146937;87789;723;4008
2261471;45716;662;1918
231827;3187;88;210
9306255;380658;1895;9813
2249796;120696;900;8985
242387;3987;66;65
1297197;23203;391;3713
1210438;18250;481;520
6506641;465195;8846;3576
519533;8373;246;527
2518150;65856;1393;4861
94335;6812;111;326
187653;8765;85;456
604115;12394;495;719
439524;4768;603;0
625190;14785;344;693
9886357;215358;6814;11175
1339056;73054;3059;6687
143223;13058;92;1626
2108925;72514;1092;7720
1338476;82820;444;5998
4819032;52360;2175;1756
1496742;105403;923;2392
931331;10636;310;3983
517091;18232;539;4600
6898125;108805;1618;3660
8066055;598199;3891;15315
3299537;39218;846;2402
5349269;178039;6292;7426
291535;9878;370;478
2160527;18573;988;586
289903;9867;229;589
2332195;109736;1479;5129
1613627;58540;671;2836
855886;42868;1244;4906
168377;8091;394;75
473393;34034;1163;1596
5992813;291625;21163;46184
2335460;161478;1149;32026
461239;3501;174;142
354236;12986;196;1420
5326040;545008;4030;2126
957612;6500;942;336
2858747;125656;2003;7777
1343273;27782;539;1909
5320812;109662;1915;6496
731307;32001;360;1321
228031;1844;175;646
30776713;290161;7892;5295
1399824;8019;747;260
1861886;165180;2444;5860
3027993;96042;15856;14376
1027488;28356;309;1155
758930;24632;282;1243
1565080;16546;1031;315
1950868;89235;1294;1368
988264;10744;310;383
875596;41091;443;1105
485101;7103;94;511
108124;3245;27;393
57957021;241505;12688;4681
147847076;1837566;188700;54089
3343646;67428;2604;4511
964344;27810;663;1971
1439419;118500;706;2588
1799734;124448;370;2992
6604023;51729;1132;10039
1965647;98970;793;6046
127161997;782024;27937;19184
2572009;99198;4328;57247
574056;8723;505;550
6074401;485050;4470;22766
196502;5069;75;325
1844051;40608;1592;3542
6889641;850543;7867;13295
804563;12876;407;1884
2943781;105262;1476;13933
133966;3942;309;778
290225;8694;290;1189
49169566;1787470;27335;1087567
1214734;20155;375;2842
95745;3484;127;460
1776741;24270;475;3003
398857;4435;188;375
3027176;118379;2508;6320
525407;26290;387;1527
661415;9325;371;1942
3243925;176177;3084;7696
52555266;1372608;34022;60471
490650;17393;217;711
166110;9644;79;1447
777600;16482;3150;933
227239;2284;86;617
636698;15716;224;1224
2505335;90527;1019;4787
1566179;69216;1279;3063
13496208;284362;10272;141164
1194817;71080;710;1633
630773;18021;297;743
85808;8591;143;308
1203563;81318;757;1810
621987;6357;117;729
3858631;171082;1473;2929
696390;17283;191;853
508253;8758;106;1527
156797660;1216245;40791;26226
1460906;110219;2346;513
829469;47567;305;1819
1834675;118394;1682;1778
5130534;128303;4741;0
1681995;30589;1734;12539
1816886;79979;426;5630
5063877;481083;4260;400
242351;7580;85;506
26200534;837024;10021;50131
1284239;14992;457;1844
248287;443;159;177
9833608;276547;4285;7124
687926;28747;391;1495
31891007;244973;9398;9058
3780381;247281;3786;1802
1271158;26647;927;1284
58671;947;48;30
993627;47535;472;2142
2556997;81889;1408;3584
1160959;29269;1260;1689
40783;153;36;22
6056468;131182;3015;2415
1132189;47324;593;2289
753981;13873;134;1798
1229661;16880;781;1806
1699795;11949;498;2596
6708577;113278;2395;3931
8813351;134187;4050;7494
243436;3414;92;677
2111196;36968;1335;2517
285281;10296;303;706
4952188;96936;2763;4060
1140275;11712;413;2094
562948;51218;409;2114
312124;11422;72;1105
343036;13021;270;635
2427791;257868;1067;6296
7009781;150494;6506;20623
517328;26152;182;1181
1215650;69102;974;2882
1926895;119228;933;3146
308975;7885;193;942
600277;11295;336;2115
1388740;17898;679;2360
815107;11610;236;537
3919690;184419;850;4041
14813870;357612;3194;15439
650621;38470;445;1070
3410054;157622;1267;3998
94504482;1976367;38410;113888
3059661;49267;372;1700
2193611;25497;809;3895
91943;3924;778;294
132083;7138;69;1892
583863;3651;370;2225
110038;8915;69;1049
155600;11271;124;538
126079;7352;244;52
1965173;132087;11963;32014
2358808;27600;1922;3978
1068126;21280;459;1280
10244403;367863;9748;20215
623009;52869;144;5560
296941;7789;458;500
937345;10407;742;585
687058;5541;305;691
574336;26724;942;3876
2439009;110879;3331;6396
302274;3172;86;423
9443015;248650;4135;30344
1104372;10385;177;1632
1511077;53188;221;4511
13896429;693140;22875;2855
4018194;97634;1647;4212
575092;37846;437;1058
867502;21130;771;1722
236578;9986;107;1055
5346398;302256;2109;33782
38355153;750923;13229;20398
1627522;144577;4927;386
483361;1517;50;316
1237438;39578;1190;3750
6420544;312108;7903;4261
564882;34085;229;846
168296;11062;80;343
1671121;32343;639;1276
2161182;112307;835;2050
534735;9980;247;2775
622472;2884;351;695
278539;4969;97;653
337887;6313;215;348
2375744;100555;4860;10449
2076090;176182;1101;3908
6189976;113211;1120;2867
793556;56100;233;899
2139041;203221;1604;3115
3263251;66021;868;2983
8710170;109501;4688;4257
169976;3591;187;0
1841024;133488;1965;1955
572325;8271;166;758
319455;1547;4517;2977
331906;18813;368;1098
566972;5661;385;568
4750390;88039;3613;32970
571397;33170;279;571
58386;2732;32;93
170514;9459;112;262
978396;26976;661;4414
1915717;20758;1247;170
921556;34254;740;2615
4659049;112829;8584;5847
1057690;25386;658;509
222695;7002;255;600
429628;17535;748;1703
2430049;14059;2144;228
221323;23780;312;1794
702131;17399;149;470
877154;16463;500;1798
715149;19174;966;2903
322195;12249;99;644
2234012;22300;751;4619
1622624;121167;375;2296
3203838;71016;2659;3014
1380212;55589;582;1232
240937;14100;124;166
610143;13395;507;733
362247;18051;1038;207
647243;8705;146;891
81233;8555;268;670
13625503;860554;10158;8291
3951592;140252;1982;6455
543896;27029;360;921
86754;2641;27;144
1160303;15238;266;1402
2322376;60834;1703;1952
81017462;3186373;160318;185675
862647;23616;590;13440
186483;10136;29;426
1745311;9718;1660;1773
268355;10133;122;1329
4623012;289142;3361;22024
507148;29984;157;1408
1508006;35758;798;3197
343570;10896;150;634
593751;16767;503;1188
157123;1090;1279;1104
115623;4811;163;1367
2702912;130827;2288;3120
396183;9481;246;1493
14586056;102162;19161;1519
514085;22093;236;585
3232004;54340;643;2072
3619251;712840;2814;16804
1265455;49263;639;1743
1110625;16631;584;1385
3101848;79835;10641;10678
1787541;18374;896;589
486324;9275;188;400
137961;2985;71;180
1359284;21961;423;1875
55061601;593880;17459;35079
1715238;283949;698;23248
2325957;78986;1814;3827
5695867;435755;3123;15640
7630651;575148;5303;2120
1813298;17181;1182;1225
3552109;161982;1059;10056
4808205;655023;5696;18124
1489919;16913;1365;418
369352;7675;125;374
703326;6149;1871;2053
236777;8043;91;163
131253;1289;108;223
935136;13468;166;2554
230238;3375;64;607
8613217;102808;2915;11193
3931546;422636;1965;18830
5826404;440903;4008;8832
4602195;90062;1224;3867
16007390;359283;6271;17350
786464;33744;3608;10007
6159158;64604;714;3663
6670633;98006;1423;5853
226974;21594;119;473
2813078;197922;2808;3081
122136;7396;437;33
6329083;239969;5346;6607
3138989;45485;1418;2223
278856;8558;247;947
200917;6712;217;325
857801;33174;387;2402
234006;1826;74;60
291791;33474;193;2050
491731;23612;184;2794
2887612;43897;915;2201
454156;16141;1074;1341
2689628;101498;1048;10184
384801;9895;425;688
8549543;285042;4302;19913
924970;8170;10096;3900
206446;2770;76;803
3536834;129003;2229;6971
4107001;8859;510;908
7829214;186205;2628;8960
3401814;39804;1310;272
1757780;102910;824;3133
3955887;67710;1343;3910
350383;2677;75;268
347875;8726;534;539
165671;1363;57;1328
1326475;86143;509;2039
601599;6848;183;393
1764582;95686;2284;3378
1367604;92720;1137;7262
2948628;69959;1468;3154
3566856;145177;5802;4862
1006176;13634;266;1297
23313633;2139317;38268;20541
9681095;261966;2956;6797
13344181;445659;42905;1950
1608497;140220;429;28227
11377816;135553;24112;5427
426758;7479;224;272
1138610;13917;960;13538
3048600;31069;528;1218
3879277;122131;3063;4831
247294;19887;241;1559
3693752;180942;2579;5208
6465389;679848;8077;73247
2722894;218394;2070;4168
59659590;1224391;30827;47752
15472537;81337;6989;7984
3604913;248899;5172;6727
473442;28550;132;2746
187161;2366;49;417
1338322;8696;233;282
4913194;64196;2887;5269
222016;16237;59;706
854514;6612;1270;2529
254847;14384;191;1276
1185065;64518;640;10539
2670937;94361;1386;10082
5766606;276590;3322;19559
7909220;307238;1792;8971
3399377;121504;1326;3583
1000202;18380;485;4626
4147774;58875;2360;6232
3913138;152442;2259;6401
278156;8347;173;1045
277879;6234;159;0
49577;408;16;138
1690350;22774;1961;694
2121745;67925;629;1306
859876;32748;1394;1934
171638;5477;141;664
4782640;382509;2220;4383
152528;8143;215;1250
9789234;387248;15019;29130
2287777;36819;698;1508
1083897;21423;357;1097
44781503;228252;8870;4083
548304;3719;101;73
5080236;303236;2189;7781
283191;7153;158;753
1581181;16003;443;850
1905472;120525;1996;2606
19244561;642124;6946;9482
3426946;82850;1024;4856
1963385;23538;1020;686
1924472;66742;1097;2097
2753020;136331;1516;6609
636163;10446;402;2488
999171;50605;628;3520
428984;35384;280;3937
488784;9028;336;1042
4113094;214767;2283;21105
434556;6275;130;1044
86538258;1506986;27959;44326
1084135;97007;4685;13947
2587234;39344;617;2151
6880868;250689;1368;6771
10480840;442382;13315;18298
1670436;18217;585;2951
772720;17651;236;1038
330655;8004;288;2301
436502;7420;63;500
27837043;483896;5095;26361
17333897;746321;9152;49847
151512;9923;150;50
3700314;91015;3211;2974
2726003;129602;1168;9069
121451;1367;30;747
13471598;252597;7687;13989
193989;7708;95;399
35331740;600731;9127;15154
680484;13624;372;973
256548;12118;199;965
1352214;29770;685;1156
1321788;110273;1024;7407
14832876;494471;8438;8146
1517923;48255;1512;5769
1116798;25940;864;3821
7590480;136656;5121;7405
1716717;17390;390;1660
2970119;155857;1572;10046
11462993;364426;1734;60674
2432848;87385;6188;18679
1610020;60307;813;4336
930836;32744;1684;3471
142014441;5097729;213151;35567
6149051;80550;2824;1638
1428522;77545;530;1419
6818438;159141;7882;16723
578735;19794;265;460
3296717;23705;2143;2635
2170588;61514;498;2039
4566657;209341;1989;9899
3078064;112757;1895;16998
3835457;82045;1117;3121
21109304;829591;17364;23811
216061;15916;135;394
357329;12002;214;250
5674963;632782;6628;1593
3731624;316274;1072;15164
4650776;405247;4009;10924
845907;17216;337;774
34939802;434821;19364;21916
763620;13986;592;3327
236216;42704;257;3638
58637199;5125010;101123;15438
508172;28236;430;1190
7267284;194629;3721;16136
9012061;646573;6655;11054
9064519;125005;8982;1836
1941428;63415;1055;4151
165045;5525;135;238
1022896;11976;234;965
1043385;31824;196;1586
2729973;398404;666;7017
56473286;780796;20043;21963
92740;2621;43;40
1370457;46817;1124;4083
120916;2894;111;53
1948097;11455;1272;238
283799;7492;300;2039
512981;31513;280;996
213095;8901;701;232
1376499;63015;13542;15068
838093;6859;758;576
3757696;306803;917;12571
3125264;190577;1758;5286
12075571;277187;9807;11449
274915;1745;110;1235
205644;5685;225;389
3743412;76203;954;2783
3597328;437212;10736;11273
147044;9574;63;527
154043;4544;156;1755
23738212;519106;15327;27356
1047874;75093;755;4011
444648;15149;252;532
223880;13570;145;1155
1698171;90305;787;6656
643661;38155;126;606
657776;9283;136;942
5459666;345438;1769;25072
643805;36565;425;3073
255273;8998;312;735
1520723;66391;1152;6595
613385;21345;1314;1629
1041746;24976;541;1449
86320;6483;55;189
1532663;20701;299;3091
813111;12615;446;249
3360521;150030;2339;6527
485043;63532;132;3213
2802574;44763;2335;7364
2023028;100293;1130;3747
787458;20284;363;1032
94162;6398;129;1463
3657868;213603;1201;14971
3330572;52125;1868;3291
750002;7503;458;5284
6791294;464069;6070;7961
1171108;22511;649;4986
1553879;85554;688;3691
2510923;36516;861;3115
9798868;589896;7678;69779
1353765;140280;1662;10862
196600;24116;252;1005
915476;18867;1777;798
4767571;274522;2168;56235
1079062;10225;757;2251
2195220;102108;2971;3480
3326259;250142;3023;9288
395623;12252;224;2871
35753617;1266862;62672;11276
856475;5684;160;1116
272048;2199;75;1056
4466774;232818;2517;19401
54486893;1131090;28245;111673
9453580;546108;7572;2017
16231606;233162;7838;5928
19463525;399523;7751;15856
333346;20509;283;791
1295254;103093;5380;19025
1178005;26884;1692;1869
351390;4592;61;276
4340346;100572;1974;7269
281994;13138;395;1156
256736;4112;150;266
